MDDS Sub_DT,SUB-DISTRICT NAME,MDDS DTC
4814.0,Seethanagaram,543.0
4815.0,Balijipeta,543.0
4816.0,Bobbili,543.0
4817.0,Salur,543.0
4818.0,Pachipenta,543.0
4819.0,Ramabhadrapuram,543.0
4820.0,Badangi,543.0
4821.0,Therlam,543.0
4822.0,Merakamudidam,543.0
4823.0,Dattirajeru,543.0
4824.0,Mentada,543.0
4825.0,Gajapathinagaram,543.0
4826.0,Garividi,543.0
4827.0,Cheepurupalle,543.0
4828.0,Gurla,543.0
4829.0,Bondapalle,543.0
4830.0,Gantyada,543.0
4831.0,Srungavarapukota,543.0
4832.0,Vepada,543.0
4833.0,Lakkavarapukota,543.0
4834.0,Kothavalasa,543.0
4835.0,Jami,543.0
4836.0,Vizianagaram,543.0
4837.0,Nellimarla,543.0
4838.0,Pusapatirega,543.0
4839.0,Denkada,543.0
4840.0,Bhogapuram,543.0
0.0,Visakhapatnam,544.0
4841.0,Munchingi Puttu,544.0
4842.0,Peda Bayalu,544.0
4843.0,Dumbriguda,544.0
4844.0,Araku Valley,544.0
4845.0,Ananthagiri,544.0
4846.0,Hukumpeta,544.0
4847.0,Paderu,544.0
4848.0,G.Madugula,544.0
4849.0,Chintapalle,544.0
4850.0,Gudem Kotha Veedhi,544.0
4851.0,Koyyuru,544.0
4852.0,Nathavaram,544.0
4853.0,Golugonda,544.0
4854.0,Narsipatnam,544.0
4855.0,Rolugunta,544.0
4856.0,Ravikamatham,544.0
4857.0,Madugula,544.0
4858.0,Cheedikada,544.0
4859.0,Devarapalle,544.0
4860.0,K.Kotapadu,544.0
4861.0,Sabbavaram,544.0
4862.0,Pendurthi,544.0
4863.0,Anandapuram,544.0
4864.0,Padmanabham,544.0
4865.0,Bheemunipatnam,544.0
4866.0,Visakhapatnam (Rural),544.0
4867.0,Visakhapatnam (Urban),544.0
4868.0,Pedagantyada,544.0
4869.0,Gajuwaka,544.0
4870.0,Paravada,544.0
4871.0,Anakapalle,544.0
4872.0,Chodavaram,544.0
4873.0,Butchayyapeta,544.0
4874.0,Kotauratla,544.0
4875.0,Makavarapalem,544.0
4876.0,Kasimkota,544.0
4877.0,Munagapaka,544.0
4878.0,Atchutapuram,544.0
4879.0,Yelamanchili,544.0
4880.0,Nakkapalle,544.0
4881.0,Payakaraopeta,544.0
4882.0,S.Rayavaram,544.0
4883.0,Rambilli,544.0
0.0,East Godavari,545.0
4884.0,Maredumilli,545.0
4885.0,Devipatnam,545.0
4886.0,Y. Ramavaram,545.0
4887.0,Addateegala,545.0
4888.0,Rajavommangi,545.0
4889.0,Kotananduru,545.0
4890.0,Tuni,545.0
4891.0,Rowthulapudi,545.0
4892.0,Sankhavaram,545.0
4893.0,Yeleswaram,545.0
4894.0,Gangavaram,545.0
4895.0,Rampachodavaram,545.0
4896.0,Seethanagaram,545.0
4897.0,Gokavaram,545.0
4898.0,Jaggampeta,545.0
4899.0,Kirlampudi,545.0
4900.0,Prathipadu,545.0
4901.0,Thondangi,545.0
4902.0,Gollaprolu,545.0
4903.0,Peddapuram,545.0
4904.0,Gandepalle,545.0
4905.0,Korukonda,545.0
4906.0,Rajahmundry (Urban),545.0
4907.0,Rajahmundry Rural,545.0
4908.0,Rajanagaram,545.0
4909.0,Rangampeta,545.0
4910.0,Samalkota,545.0
4911.0,Pithapuram,545.0
4912.0,Kothapalle,545.0
4913.0,Kakinada (Rural),545.0
4914.0,Kakinada (Urban),545.0
4915.0,Pedapudi,545.0
4916.0,Biccavolu,545.0
4917.0,Anaparthy,545.0
4918.0,Kadiam,545.0
4919.0,Atreyapuram,545.0
4920.0,Mandapeta,545.0
4921.0,Rayavaram,545.0
4922.0,Karapa,545.0
4923.0,Kajuluru,545.0
4924.0,Ramachandrapuram,545.0
4925.0,Alamuru,545.0
4926.0,Ravulapalem,545.0
4927.0,Kothapeta,545.0
4928.0,Kapileswarapuram,545.0
4929.0,Pamarru,545.0
4930.0,Thallarevu,545.0
4931.0,I. Polavaram,545.0
4932.0,Mummidivaram,545.0
4933.0,Ainavilli,545.0
4934.0,P.Gannavaram,545.0
4935.0,Ambajipeta,545.0
4936.0,Mamidikuduru,545.0
4937.0,Razole,545.0
4938.0,Malikipuram,545.0
4939.0,Sakhinetipalle,545.0
4940.0,Allavaram,545.0
4941.0,Amalapuram,545.0
4942.0,Uppalaguptam,545.0
4943.0,Katrenikona,545.0
0.0,West Godavari,546.0
4944.0,Chintalapudi,546.0
4945.0,Lingapalem,546.0
4946.0,T.Narasapuram,546.0
4947.0,Jeelugu Milli,546.0
4948.0,Buttayagudem,546.0
4949.0,Polavaram,546.0
4950.0,Tallapudi,546.0
4951.0,Gopalapuram,546.0
4952.0,Koyyalagudem,546.0
4953.0,Jangareddigudem,546.0
4954.0,Kamavarapukota,546.0
4955.0,Dwarakatirumala,546.0
4956.0,Nallajerla,546.0
4957.0,Devarapalle,546.0
4958.0,Kovvur,546.0
4959.0,Chagallu,546.0
4960.0,Nidadavole,546.0
4961.0,Tadepalligudem,546.0
4962.0,Unguturu,546.0
4963.0,Bhimadole,546.0
4964.0,Pedavegi,546.0
4965.0,Pedapadu,546.0
4966.0,Eluru,546.0
4967.0,Denduluru,546.0
4968.0,Nidamarru,546.0
4969.0,Pentapadu,546.0
4970.0,Undrajavaram,546.0
4971.0,Peravali,546.0
4972.0,Tanuku,546.0
4973.0,Attili,546.0
4974.0,Ganapavaram,546.0
4975.0,Akividu,546.0
4976.0,Undi,546.0
4977.0,Palacoderu,546.0
4978.0,Penumantra,546.0
4979.0,Iragavaram,546.0
4980.0,Penugonda,546.0
4981.0,Achanta,546.0
4982.0,Poduru,546.0
4983.0,Veeravasaram,546.0
4984.0,Bhimavaram,546.0
4985.0,Kalla,546.0
4986.0,Mogalthur,546.0
4987.0,Narasapuram,546.0
4988.0,Palacole,546.0
4989.0,Yelamanchili,546.0
0.0,Krishna,547.0
4990.0,Vatsavai,547.0
4991.0,Jaggayyapeta,547.0
4992.0,Penuganchiprolu,547.0
4993.0,Nandigama,547.0
4994.0,Veerullapadu,547.0
4995.0,Mylavaram,547.0
4996.0,Gampalagudem,547.0
4997.0,Tiruvuru,547.0
4998.0,A.Konduru,547.0
4999.0,Reddigudem,547.0
5000.0,Vissannapet,547.0
5001.0,Chatrai,547.0
5002.0,Musunuru,547.0
5003.0,Nuzvid,547.0
5004.0,Bapulapadu,547.0
5005.0,Agiripalle,547.0
5006.0,G.Konduru,547.0
5007.0,Kanchikacherla,547.0
5008.0,Chandarlapadu,547.0
5009.0,Ibrahimpatnam,547.0
5010.0,Vijayawada (Urban),547.0
5011.0,Vijayawada (Rural),547.0
5012.0,Gannavaram,547.0
5013.0,Unguturu,547.0
5014.0,Nandivada,547.0
5015.0,Mandavalli,547.0
5016.0,Kaikalur,547.0
5017.0,Kalidindi,547.0
5018.0,Kruthivennu,547.0
5019.0,Bantumilli,547.0
5020.0,Mudinepalle,547.0
5021.0,Gudivada,547.0
5022.0,Pedaparupudi,547.0
5023.0,Kankipadu,547.0
5024.0,Penamaluru,547.0
5025.0,Thotlavalluru,547.0
5026.0,Pamidimukkala,547.0
5027.0,Vuyyuru,547.0
5028.0,Pamarru,547.0
5029.0,Gudlavalleru,547.0
5030.0,Pedana,547.0
5031.0,Guduru,547.0
5032.0,Movva,547.0
5033.0,Ghantasala,547.0
5034.0,Machilipatnam,547.0
5035.0,Challapalle,547.0
5036.0,Mopidevi,547.0
5037.0,Avanigadda,547.0
5038.0,Nagayalanka,547.0
5039.0,Koduru,547.0
0.0,Guntur,548.0
5040.0,Macherla,548.0
5041.0,Veldurthi,548.0
5042.0,Durgi,548.0
5043.0,Rentachintala,548.0
5044.0,Gurazala,548.0
5045.0,Dachepalle,548.0
5046.0,Karempudi,548.0
5047.0,Piduguralla,548.0
5048.0,Machavaram,548.0
5049.0,Bellamkonda,548.0
5050.0,Atchampet,548.0
5051.0,Krosuru,548.0
5052.0,Amaravathi,548.0
5053.0,Thullur,548.0
5054.0,Tadepalle,548.0
5055.0,Mangalagiri,548.0
5056.0,Tadikonda,548.0
5057.0,Pedakurapadu,548.0
5058.0,Sattenapalle,548.0
5059.0,Rajupalem,548.0
5060.0,Nekarikallu,548.0
5061.0,Bollapalle,548.0
5062.0,Vinukonda,548.0
5063.0,Nuzendla,548.0
5064.0,Savalyapuram H/O Kanamarlapudi,548.0
5065.0,Ipur,548.0
5066.0,Rompicherla,548.0
5067.0,Narasaraopet,548.0
5068.0,Muppalla,548.0
5069.0,Nadendla,548.0
5070.0,"Chilakaluripet
 H/O.Purushotha Patnam",548.0
5071.0,Edlapadu,548.0
5072.0,Phirangipuram,548.0
5073.0,Medikonduru,548.0
5074.0,Guntur,548.0
5075.0,Pedakakani,548.0
5076.0,Duggirala,548.0
5077.0,Kollipara,548.0
5078.0,Tenali,548.0
5079.0,Chebrolu,548.0
5080.0,Vatticherukuru,548.0
5081.0,Prathipadu,548.0
5082.0,Pedanandipadu,548.0
5083.0,Kakumanu,548.0
5084.0,Ponnur,548.0
5085.0,Tsundur,548.0
5086.0,Amruthalur,548.0
5087.0,Vemuru,548.0
5088.0,Kollur,548.0
5089.0,Bhattiprolu,548.0
5090.0,Cherukupalle H/O Arumbaka,548.0
5091.0,Pittalavanipalem,548.0
5092.0,Karlapalem,548.0
5093.0,Bapatla,548.0
5094.0,Nizampatnam,548.0
5095.0,Nagaram,548.0
5096.0,Repalle,548.0
0.0,Prakasam,549.0
5097.0,Yerragondapalem,549.0
5098.0,Pullalacheruvu,549.0
5099.0,Tripuranthakam,549.0
5100.0,Dornala,549.0
5101.0,Peda  Araveedu,549.0
5102.0,Donakonda,549.0
5103.0,Kurichedu,549.0
5104.0,Santhamaguluru,549.0
5105.0,Ballikurava,549.0
5106.0,Martur,549.0
5107.0,Yeddana Pudi,549.0
5108.0,Parchur,549.0
5109.0,Karamchedu,549.0
5110.0,Inkollu,549.0
5111.0,Janakavarampanguluru,549.0
5112.0,Addanki,549.0
5113.0,Mundlamuru,549.0
5114.0,Darsi,549.0
5115.0,Markapur,549.0
5116.0,Ardhaveedu,549.0
5117.0,Cumbum,549.0
5118.0,Tarlupadu,549.0
5119.0,Konakanamitla,549.0
5120.0,Podili,549.0
5121.0,Thallur,549.0
5122.0,Korisapadu,549.0
5123.0,Chirala,549.0
5124.0,Vetapalem,549.0
5125.0,Chinaganjam,549.0
5126.0,Naguluppala Padu,549.0
5127.0,Maddipadu,549.0
5128.0,Chimakurthi,549.0
5129.0,Marripudi,549.0
5130.0,Hanumanthuni Padu,549.0
5131.0,Bestawaripeta,549.0
5132.0,Racherla,549.0
5133.0,Giddalur,549.0
5134.0,Komarolu,549.0
5135.0,Veligandla,549.0
5136.0,Kanigiri,549.0
5137.0,Kondapi,549.0
5138.0,Santhanuthala Padu,549.0
5139.0,Ongole,549.0
5140.0,Kotha Patnam,549.0
5141.0,Tangutur,549.0
5142.0,Zarugumilli,549.0
5143.0,Ponnaluru,549.0
5144.0,Pedacherlo Palle,549.0
5145.0,Chandra Sekhara Puram,549.0
5146.0,Pamur,549.0
5147.0,Voletivaripalem,549.0
5148.0,Kandukur,549.0
5149.0,Singarayakonda,549.0
5150.0,Lingasamudram,549.0
5151.0,Gudluru,549.0
5152.0,Ulavapadu,549.0
0.0,Sri Potti Sriramulu Nellore,550.0
5153.0,Seetharamapuram,550.0
5154.0,Udayagiri,550.0
5155.0,Varikuntapadu,550.0
5156.0,Kondapuram,550.0
5157.0,Jaladanki,550.0
5158.0,Kavali,550.0
5159.0,Bogole,550.0
5160.0,Kaligiri,550.0
5161.0,Vinjamur,550.0
5162.0,Duttalur,550.0
5163.0,Marripadu,550.0
5164.0,Atmakur,550.0
5165.0,Anumasamudrampeta,550.0
5166.0,Dagadarthi,550.0
5167.0,Allur,550.0
5168.0,Vidavalur,550.0
5169.0,Kodavalur,550.0
5170.0,Buchireddipalem,550.0
5171.0,Sangam,550.0
5172.0,Chejerla,550.0
5173.0,Ananthasagaram,550.0
5174.0,Kaluvoya,550.0
5175.0,Rapur,550.0
5176.0,Podalakur,550.0
5177.0,Nellore,550.0
5178.0,Kovur,550.0
5179.0,Indukurpet,550.0
5180.0,Thotapalligudur,550.0
5181.0,Muthukur,550.0
5182.0,Venkatachalam,550.0
5183.0,Manubolu,550.0
5184.0,Gudur,550.0
5185.0,Sydapuram,550.0
5186.0,Dakkili,550.0
5187.0,Venkatagiri,550.0
5188.0,Balayapalle,550.0
5189.0,Ojili,550.0
5190.0,Chillakur,550.0
5191.0,Kota,550.0
5192.0,Vakadu,550.0
5193.0,Chittamur,550.0
5194.0,Naidupet,550.0
5195.0,Pellakur,550.0
5196.0,Doravarisatram,550.0
5197.0,Sullurpeta,550.0
5198.0,Tada,550.0
0.0,Y.S.R.,551.0
5199.0,Kondapuram,551.0
5200.0,Mylavaram,551.0
5201.0,Peddamudium,551.0
5202.0,Rajupalem,551.0
5203.0,Duvvur,551.0
5204.0,S.Mydukur,551.0
5205.0,Brahmamgarimattam,551.0
5206.0,Sri Avadhutha Kasinayana,551.0
5207.0,Kalasapadu,551.0
5208.0,Porumamilla,551.0
5209.0,B.Kodur,551.0
5210.0,Badvel,551.0
5211.0,Gopavaram,551.0
5212.0,Khajipet,551.0
5213.0,Chapad,551.0
5214.0,Proddatur,551.0
5215.0,Jammalamadugu,551.0
5216.0,Muddanur,551.0
5217.0,Simhadripuram,551.0
5218.0,Lingala,551.0
5219.0,Pulivendla,551.0
5220.0,Vemula,551.0
5221.0,Thondur,551.0
5222.0,Veerapunayunipalle,551.0
5223.0,Yerraguntla,551.0
5224.0,Kamalapuram,551.0
5225.0,Vallur,551.0
5226.0,Chennur,551.0
5227.0,Atlur,551.0
5228.0,Vontimitta,551.0
5229.0,Sidhout,551.0
5230.0,Kadapa,551.0
5231.0,Chinthakommadinne,551.0
5232.0,Pendlimarri,551.0
5233.0,Vempalle,551.0
5234.0,Chakrayapet,551.0
5235.0,Galiveedu,551.0
5236.0,Chinnamandem,551.0
5237.0,Sambepalle,551.0
5238.0,T Sundupalle,551.0
5239.0,Rayachoti,551.0
5240.0,Lakkireddipalle,551.0
5241.0,Ramapuram,551.0
5242.0,Veeraballe,551.0
5243.0,Nandalur,551.0
5244.0,Penagalur,551.0
5245.0,Chitvel,551.0
5246.0,Rajampet,551.0
5247.0,Pullampeta,551.0
5248.0,Obulavaripalle,551.0
5249.0,Kodur,551.0
0.0,Kurnool,552.0
5250.0,Mantralayam,552.0
5251.0,Kosigi,552.0
5252.0,Kowthalam,552.0
5253.0,Pedda Kadubur,552.0
5254.0,Yemmiganur,552.0
5255.0,Nandavaram,552.0
5256.0,C.Belagal,552.0
5257.0,Gudur,552.0
5258.0,Kallur,552.0
5259.0,Kurnool,552.0
5260.0,Nandikotkur,552.0
5261.0,Pagidyala,552.0
5262.0,Jupadu Bungalow,552.0
5263.0,Kothapalle,552.0
5264.0,Srisailam,552.0
5265.0,Atmakur,552.0
5266.0,Pamulapadu,552.0
5267.0,Midthur,552.0
5268.0,Orvakal,552.0
5269.0,Kodumur,552.0
5270.0,Gonegandla,552.0
5271.0,Adoni,552.0
5272.0,Holagunda,552.0
5273.0,Halaharvi,552.0
5274.0,Alur,552.0
5275.0,Aspari,552.0
5276.0,Devanakonda,552.0
5277.0,Krishnagiri,552.0
5278.0,Veldurthi,552.0
5279.0,Bethamcherla,552.0
5280.0,Panyam,552.0
5281.0,Gadivemula,552.0
5282.0,Velgode,552.0
5283.0,Bandi Atmakur,552.0
5284.0,Nandyal,552.0
5285.0,Mahanandi,552.0
5286.0,Sirvel,552.0
5287.0,Gospadu,552.0
5288.0,Banaganapalle,552.0
5289.0,Dhone,552.0
5290.0,Pattikonda,552.0
5291.0,Chippagiri,552.0
5292.0,Maddikera (East),552.0
5293.0,Tuggali,552.0
5294.0,Peapally,552.0
5295.0,Owk,552.0
5296.0,Koilkuntla,552.0
5297.0,Rudravaram,552.0
5298.0,Allagadda,552.0
5299.0,Dornipadu,552.0
5300.0,Sanjamala,552.0
5301.0,Kolimigundla,552.0
5302.0,Uyyalawada,552.0
5303.0,Chagalamarri,552.0
0.0,Anantapur,553.0
5304.0,D.Hirehal,553.0
5305.0,Rayadurg,553.0
5306.0,Kanekal,553.0
5307.0,Bommanahal,553.0
5308.0,Vidapanakal,553.0
5309.0,Guntakal,553.0
5310.0,Gooty,553.0
5311.0,Peddavadugur,553.0
5312.0,Yadiki,553.0
5313.0,Tadpatri,553.0
5314.0,Peddapappur,553.0
5315.0,Pamidi,553.0
5316.0,Vajrakarur,553.0
5317.0,Uravakonda,553.0
5318.0,Beluguppa,553.0
5319.0,Gummagatta,553.0
5320.0,Brahmasamudram,553.0
5321.0,Kalyandurg,553.0
5322.0,Atmakur,553.0
5323.0,Kudair,553.0
5324.0,Garladinne,553.0
5325.0,Singanamala,553.0
5326.0,Putlur,553.0
5327.0,Yellanur,553.0
5328.0,Narpala,553.0
5329.0,Bukkaraya Samudram,553.0
5330.0,Anantapur,553.0
5331.0,Raptadu,553.0
5332.0,Settur,553.0
5333.0,Kundurpi,553.0
5334.0,Kambadur,553.0
5335.0,Kanaganapalle,553.0
5336.0,Dharmavaram,553.0
5337.0,Bathalapalle,553.0
5338.0,Tadimarri,553.0
5339.0,Mudigubba,553.0
5340.0,Talupula,553.0
5341.0,Nambulipulikunta,553.0
5342.0,Gandlapenta,553.0
5343.0,Kadiri,553.0
5344.0,Nallamada,553.0
5345.0,Bukkapatnam,553.0
5346.0,Kothacheruvu,553.0
5347.0,Chennekothapalle,553.0
5348.0,Ramagiri,553.0
5349.0,Roddam,553.0
5350.0,Madakasira,553.0
5351.0,Amarapuram,553.0
5352.0,Gudibanda,553.0
5353.0,Rolla,553.0
5354.0,Agali,553.0
5355.0,Parigi,553.0
5356.0,Penukonda,553.0
5357.0,Puttaparthi,553.0
5358.0,Obuladevaracheruvu,553.0
5359.0,Nallacheruvu,553.0
5360.0,Tanakal,553.0
5361.0,Amadagur,553.0
5362.0,Gorantla,553.0
5363.0,Somandepalle,553.0
5364.0,Hindupur,553.0
5365.0,Lepakshi,553.0
5366.0,Chilamathur,553.0
0.0,Chittoor,554.0
5367.0,Mulakalacheruvu,554.0
5368.0,Thamballapalle,554.0
5369.0,Peddamandyam,554.0
5370.0,Gurramkonda,554.0
5371.0,Kalakada,554.0
5372.0,Kambhamvaripalle,554.0
5373.0,Rompicherla,554.0
5374.0,Yerravaripalem,554.0
5375.0,Tirupati (Rural),554.0
5376.0,Renigunta,554.0
5377.0,Yerpedu,554.0
5378.0,Srikalahasti,554.0
5379.0,Thottambedu,554.0
5380.0,Buchinaidu Kandriga,554.0
5381.0,Varadaiahpalem,554.0
5382.0,K.V.B.Puram,554.0
5383.0,Tirupati (Urban),554.0
5384.0,Chandragiri,554.0
5385.0,Chinnagottigallu,554.0
5386.0,Pileru,554.0
5387.0,Kalikiri,554.0
5388.0,Valmikipuram,554.0
5389.0,Kurabalakota,554.0
5390.0,Pedda Thippasamudram,554.0
5391.0,B.Kothakota,554.0
5392.0,Madanapalle,554.0
5393.0,Nimmanapalle,554.0
5394.0,Sodam,554.0
5395.0,Pulicherla,554.0
5396.0,Pakala,554.0
5397.0,Vedurukuppam,554.0
5398.0,Ramachandrapuram,554.0
5399.0,Vadamalapeta,554.0
5400.0,Narayanavanam,554.0
5401.0,Pichatur,554.0
5402.0,Satyavedu,554.0
5403.0,Nagalapuram,554.0
5404.0,Nindra,554.0
5405.0,Vijayapuram,554.0
5406.0,Nagari,554.0
5407.0,Puttur,554.0
5408.0,Karvetinagar,554.0
5409.0,Penumuru,554.0
5410.0,Puthalapattu,554.0
5411.0,Irala,554.0
5412.0,Somala,554.0
5413.0,Chowdepalle,554.0
5414.0,Ramasamudram,554.0
5415.0,Punganur,554.0
5416.0,Peddapanjani,554.0
5417.0,Gangavaram,554.0
5418.0,Thavanampalle,554.0
5419.0,Srirangarajapuram,554.0
5420.0,Gangadhara Nellore,554.0
5421.0,Chittoor,554.0
5422.0,Palamaner,554.0
5423.0,Baireddipalle,554.0
5424.0,Venkatagirikota,554.0
5425.0,Santhipuram,554.0
5426.0,Gudupalle,554.0
5427.0,Kuppam,554.0
5428.0,Ramakuppam,554.0
5429.0,Bangarupalem,554.0
5430.0,Yadamarri,554.0
5431.0,Gudipala,554.0
5432.0,Palasamudram,554.0
0.0,KARNATAKA,0.0
0.0,Belgaum,555.0
5433.0,Chikodi,555.0
5434.0,Athni,555.0
5435.0,Raybag ,555.0
5436.0,Gokak,555.0
5437.0,Hukeri,555.0
5438.0,Belgaum,555.0
5439.0,Khanapur,555.0
5440.0,Sampgaon,555.0
5441.0,Parasgad,555.0
5442.0,Ramdurg,555.0
0.0,Bagalkot ,556.0
5443.0,Jamkhandi,556.0
5444.0,Bilgi,556.0
5445.0,Mudhol,556.0
5446.0,Badami,556.0
5447.0,Bagalkot,556.0
5448.0,Hungund,556.0
0.0,Bijapur,557.0
5449.0,Bijapur,557.0
5450.0,Indi,557.0
5451.0,Sindgi,557.0
5452.0,Basavana Bagevadi,557.0
5453.0,Muddebihal,557.0
0.0,Bidar,558.0
5454.0,Basavakalyan ,558.0
5455.0,Bhalki ,558.0
5456.0,Aurad ,558.0
5457.0,Bidar ,558.0
5458.0,Homnabad ,558.0
0.0,Raichur,559.0
5459.0,Lingsugur ,559.0
5460.0,Devadurga ,559.0
5461.0,Raichur ,559.0
5462.0,Manvi ,559.0
5463.0,Sindhnur ,559.0
0.0,Koppal,560.0
5464.0,Yelbarga ,560.0
5465.0,Kushtagi ,560.0
5466.0,Gangawati ,560.0
5467.0,Koppal ,560.0
0.0,Gadag,561.0
5468.0,Nargund ,561.0
5469.0,Ron ,561.0
5470.0,Gadag,561.0
5471.0,Shirhatti ,561.0
5472.0,Mundargi ,561.0
0.0,Dharwad,562.0
5473.0,Dharwad,562.0
5474.0,Navalgund ,562.0
5475.0,Hubli,562.0
5476.0,Kalghatgi ,562.0
5477.0,Kundgol ,562.0
0.0,Uttara Kannada,563.0
5478.0,Karwar ,563.0
5479.0,Supa,563.0
5480.0,Haliyal ,563.0
5481.0,Yellapur ,563.0
5482.0,Mundgod ,563.0
5483.0,Sirsi ,563.0
5484.0,Ankola ,563.0
5485.0,Kumta ,563.0
5486.0,Siddapur ,563.0
5487.0,Honavar ,563.0
5488.0,Bhatkal ,563.0
0.0,Haveri,564.0
5489.0,Shiggaon ,564.0
5490.0,Savanur ,564.0
5491.0,Hangal ,564.0
5492.0,Haveri ,564.0
5493.0,Byadgi ,564.0
5494.0,Hirekerur ,564.0
5495.0,Ranibennur ,564.0
0.0,Bellary,565.0
5496.0,Hadagalli,565.0
5497.0,Hagaribommanahalli,565.0
5498.0,Hospet ,565.0
5499.0,Siruguppa ,565.0
5500.0,Bellary ,565.0
5501.0,Sandur ,565.0
5502.0,Kudligi ,565.0
0.0,Chitradurga,566.0
5503.0,Molakalmuru ,566.0
5504.0,Challakere ,566.0
5505.0,Chitradurga ,566.0
5506.0,Holalkere ,566.0
5507.0,Hosdurga ,566.0
5508.0,Hiriyur ,566.0
0.0,Davanagere,567.0
5509.0,Harihar ,567.0
5510.0,Harapanahalli ,567.0
5511.0,Jagalur ,567.0
5512.0,Davanagere ,567.0
5513.0,Honnali ,567.0
5514.0,Channagiri ,567.0
0.0,Shimoga,568.0
5515.0,Sagar ,568.0
5516.0,Sorab ,568.0
5517.0,Shikarpur,568.0
5518.0,Hosanagara ,568.0
5519.0,Tirthahalli,568.0
5520.0,Shimoga ,568.0
5521.0,Bhadravati ,568.0
0.0,Udupi,569.0
5522.0,Kundapura ,569.0
5523.0,Udupi,569.0
5524.0,Karkal ,569.0
0.0,Chikmagalur,570.0
5525.0,Sringeri ,570.0
5526.0,Koppa ,570.0
5527.0,Narasimharajapura ,570.0
5528.0,Tarikere ,570.0
5529.0,Kadur ,570.0
5530.0,Chikmagalur ,570.0
5531.0,Mudigere ,570.0
0.0,Tumkur,571.0
5532.0,Chiknayakanhalli ,571.0
5533.0,Sira ,571.0
5534.0,Pavagada ,571.0
5535.0,Madhugiri ,571.0
5536.0,Koratagere ,571.0
5537.0,Tumkur ,571.0
5538.0,Gubbi ,571.0
5539.0,Tiptur ,571.0
5540.0,Turuvekere ,571.0
5541.0,Kunigal ,571.0
0.0,Bangalore,572.0
5542.0,Bangalore North,572.0
5543.0,Bangalore South,572.0
5544.0,Bangalore East,572.0
5545.0,Anekal,572.0
0.0,Mandya,573.0
5546.0,Krishnarajpet ,573.0
5547.0,Nagamangala ,573.0
5548.0,Pandavapura ,573.0
5549.0,Shrirangapattana ,573.0
5550.0,Mandya ,573.0
5551.0,Maddur ,573.0
5552.0,Malavalli ,573.0
0.0,Hassan,574.0
5553.0,Sakleshpur ,574.0
5554.0,Belur ,574.0
5555.0,Arsikere ,574.0
5556.0,Hassan ,574.0
5557.0,Alur ,574.0
5558.0,Arkalgud ,574.0
5559.0,Hole Narsipur ,574.0
5560.0,Channarayapatna,574.0
0.0,Dakshina Kannada,575.0
5561.0,Mangalore,575.0
5562.0,Bantval ,575.0
5563.0,Beltangadi ,575.0
5564.0,Puttur,575.0
5565.0,Sulya ,575.0
0.0,Kodagu,576.0
5566.0,Madikeri ,576.0
5567.0,Somvarpet ,576.0
5568.0,Virajpet ,576.0
0.0,Mysore,577.0
5569.0,Piriyapatna ,577.0
5570.0,Hunsur ,577.0
5571.0,Krishnarajanagara ,577.0
5572.0,Mysore ,577.0
5573.0,Heggadadevankote ,577.0
5574.0,Nanjangud ,577.0
5575.0,Tirumakudal - Narsipur ,577.0
0.0,Chamarajanagar,578.0
5576.0,Gundlupet ,578.0
5577.0,Chamarajanagar ,578.0
5578.0,Yelandur ,578.0
5579.0,Kollegal ,578.0
0.0,Gulbarga,579.0
5580.0,Aland ,579.0
5581.0,Afzalpur ,579.0
5582.0,Gulbarga ,579.0
5583.0,Chincholi ,579.0
5584.0,Sedam ,579.0
5585.0,Chitapur ,579.0
5586.0,Jevargi ,579.0
0.0,Yadgir,580.0
5587.0,Shorapur ,580.0
5588.0,Shahpur,580.0
5589.0,Yadgir ,580.0
0.0,Kolar,581.0
5590.0,Srinivaspur ,581.0
5591.0,Kolar ,581.0
5592.0,Malur ,581.0
5593.0,Bangarapet ,581.0
5594.0,Mulbagal ,581.0
0.0,Chikkaballapura,582.0
5595.0,Gauribidanur ,582.0
5596.0,Chikkaballapura,582.0
5597.0,Gudibanda ,582.0
5598.0,Bagepalli ,582.0
5599.0,Sidlaghatta ,582.0
5600.0,Chintamani ,582.0
0.0,Bangalore Rural,583.0
5601.0,Nelamangala ,583.0
5602.0,Dod Ballapur ,583.0
5603.0,Devanahalli ,583.0
5604.0,Hosakote ,583.0
0.0,Ramanagara,584.0
5605.0,Magadi ,584.0
5606.0,Ramanagara,584.0
5607.0,Channapatna ,584.0
5608.0,Kanakapura ,584.0
99999.0,Area not under any Sub-district,556.0
99999.0,Area not under any Sub-district,562.0
99999.0,Area not under any Sub-district,563.0
99999.0,Area not under any Sub-district,572.0
0.0,GOA,0.0
0.0,North Goa,585.0
5609.0,Pernem,585.0
5610.0,Bardez,585.0
5611.0,Tiswadi,585.0
5612.0,Bicholim,585.0
5613.0,Satari,585.0
5614.0,Ponda,585.0
0.0,South Goa,586.0
5615.0,Mormugao,586.0
5616.0,Salcete,586.0
5617.0,Quepem,586.0
5618.0,Sanguem,586.0
5619.0,Canacona,586.0
0.0,LAKSHADWEEP,0.0
0.0,Lakshadweep,587.0
5620.0,Amini,587.0
5621.0,Bitra,587.0
5622.0,Chetlat,587.0
5623.0,Kiltan,587.0
5624.0,Kadmat,587.0
5625.0,Kavaratti,587.0
5626.0,Agatti,587.0
5627.0,Andrott ,587.0
5628.0,Kalpeni,587.0
